SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1430.00,1430.00,1385.05,1388.70,1392.20,1413.90,1150,7674,10744826.00,
500003,AEGIS LOGIS ,A ,Q,303.50,303.50,291.70,294.85,293.75,301.00,759,16062,4743660.00,
500008,AMAR RAJA BA,A ,Q,865.00,875.85,865.00,873.85,875.00,870.10,1676,35091,30614419.00,
500009,A.SARABHAI  ,X ,Q,17.60,18.50,17.60,18.20,18.00,17.95,110,31895,577442.00,
500010,HDFC        ,A ,Q,2539.00,2546.95,2485.50,2534.50,2534.50,2532.15,6928,85195,214410471.00,
500012,ANDHRA PETRO,X ,Q,60.75,60.80,57.90,59.10,59.10,60.30,522,107714,6340334.00,
500013,ANSAL INFRAS,B ,Q,6.85,6.91,6.61,6.66,6.66,6.85,47,14169,94865.00,
500014,UTIQUE      ,X ,Q,2.19,2.19,2.09,2.09,2.09,2.19,13,8133,17217.00,
500016,ARUNAHTEL   ,XT,Q,5.25,5.27,5.25,5.25,5.25,5.23,3,200,1051.00,
500020,BOM DYEING  ,A ,Q,74.80,76.00,73.80,74.95,74.95,74.80,2401,474372,35504169.00,
500023,ASIANHOTNR  ,B ,Q,66.70,67.35,66.05,66.90,67.35,66.00,6,61,4078.00,
500027,ATUL LTD.   ,A ,Q,6720.00,7030.40,6679.00,6903.55,6903.55,6713.15,694,1939,13400113.00,
500028,ATV PROJECTS,XT,Q,4.60,4.60,4.28,4.33,4.33,4.48,36,9525,42591.00,
500031,BAJAJ ELECT.,A ,Q,944.00,949.90,919.05,933.15,932.00,922.60,866,7550,7040302.00,
500032,BAJAJHIND   ,A ,Q,6.41,6.75,6.40,6.56,6.56,6.41,2939,722474,4753193.00,
500033,FORCE MOTR  ,A ,Q,1233.65,1239.10,1190.85,1230.40,1230.40,1231.20,620,7849,9613318.00,
500034,BAJFINANCE  ,A ,Q,5458.90,5497.05,5336.75,5389.15,5389.15,5451.90,9112,93172,503206306.00,
500038,BALRAM.CHINI,A ,Q,202.50,207.20,198.15,204.10,203.90,202.30,1607,142128,28776797.00,
500039,BANCO PROD. ,B ,Q,148.35,148.50,145.15,146.80,147.05,143.30,526,18512,2717652.00,
500040,CENTURY TEXT,A ,Q,475.25,486.85,469.95,482.20,486.35,469.70,939,50074,24116001.00,
500041,BANNARI AMAN,A ,Q,1740.85,1740.85,1703.00,1706.75,1703.00,1729.30,17,22,37935.00,
500042,BASF INDIA  ,A ,Q,2061.15,2115.00,2052.85,2084.35,2084.35,2078.55,478,2904,6047802.00,
500043,BATA INDIA  ,A ,Q,1501.00,1501.00,1469.25,1474.65,1482.50,1489.40,932,15773,23304197.00,
500048,BEML LTD    ,A ,Q,1394.00,1418.35,1362.60,1384.40,1384.40,1343.05,6472,95664,133453992.00,
500049,BHARAT ELECT,A ,Q,129.40,132.00,127.45,127.95,127.95,127.95,7363,864883,112047860.00,
500052,BHANSALI ENG,A ,Q,152.60,154.75,150.00,153.00,153.10,149.55,626,50635,7729348.00,
500055,TATASTLBSL  ,B ,Q,46.50,47.95,46.50,47.80,47.80,46.95,1608,583869,27748734.00,
500058,BIHAR SPONGE,XT,Q,1.92,1.92,1.92,1.92,1.92,1.89,5,3562,6839.00,
500060,BIRLACABLE  ,B ,Q,65.00,66.55,64.00,64.75,64.80,63.85,233,18612,1214535.00,
500067,BLUE STAR   ,A ,Q,909.00,918.70,881.55,893.70,894.30,903.70,1154,11353,10243125.00,
500068,DISA INDIA  ,X ,Q,4650.00,4700.00,4570.00,4679.25,4700.00,4602.15,25,160,739051.00,
500069,BNK CAPITAL ,X ,Q,125.75,139.50,123.00,124.85,123.00,132.95,39,5177,674061.00,
500074,BPL LTD.    ,B ,Q,24.30,25.60,24.30,24.95,24.95,24.55,150,17264,430032.00,
500078,OAL         ,B ,Q,563.50,570.45,559.55,567.60,570.45,553.75,140,763,430845.00,
500083,CENTURY EXT ,B ,Q,4.10,4.20,4.06,4.10,4.10,4.16,52,32893,135342.00,
500084,CESC LTD.   ,A ,Q,614.95,614.95,595.90,597.80,597.80,609.25,1677,67793,40740823.00,
500085,CHAMBAL FERT,A ,Q,216.20,222.25,216.20,220.85,220.85,216.55,1192,51862,11393208.00,
500086,EXIDE IND.  ,A ,Q,187.90,190.60,187.00,189.25,189.25,187.15,1817,162376,30805403.00,
500087,CIPLA LTD.  ,A ,Q,763.00,781.80,760.00,772.80,772.80,760.50,2535,113754,88114051.00,
500089,DIC INDIA   ,B ,Q,399.00,404.40,393.45,404.00,404.00,396.60,70,660,264230.00,
500092,CRISIL LTD  ,A ,Q,1920.00,1966.00,1916.75,1957.35,1957.35,1944.30,465,1797,3496349.00,
500093,CGPOWER     ,B ,Q,60.70,61.70,59.50,61.70,61.70,58.80,883,290878,17743130.00,
500096,DABUR (I)   ,A ,Q,526.80,534.50,524.00,533.35,533.35,524.55,1022,44939,23817303.00,
500097,DALMIASUG   ,A ,Q,160.05,163.40,159.05,161.05,160.50,162.15,4117,121510,19477850.00,
500101,ARVIND Ltd  ,A ,Q,69.50,73.80,68.45,72.20,72.20,69.65,2250,153391,11013184.00,
500102,BALARPUR IND,Z ,Q,1.25,1.25,1.17,1.19,1.19,1.22,296,1152903,1378765.00,
500103,BHEL        ,A ,Q,52.00,52.80,51.40,52.20,52.20,52.00,11167,4833440,252021011.00,
500104,HIND.PETRO  ,A ,Q,235.50,237.30,234.30,236.45,236.45,234.80,1906,142952,33715519.00,
500106,IFCI LTD    ,A ,Q,12.48,12.93,12.15,12.93,12.93,12.32,4774,479191,6146641.00,
500108,MAHA.TELE   ,B ,Q,18.60,19.33,18.34,19.33,19.33,18.41,1852,933985,17953529.00,
500109,MRPL        ,A ,Q,40.95,40.95,40.00,40.25,40.25,41.10,880,238865,9649134.00,
500110,CHENNAI PET.,A ,Q,105.25,107.00,103.45,105.80,104.10,105.30,666,74792,7866260.00,
500111,REL.CAP.    ,B ,Q,10.52,11.56,10.52,11.56,11.56,11.01,2631,1611442,18585381.00,
500112,STATE BANK  ,A ,Q,372.70,372.70,363.50,367.05,367.05,371.10,14147,1197955,440619995.00,
500113,STEEL AUTH. ,A ,Q,73.30,74.05,72.20,73.35,73.35,73.40,2753,1236339,90547151.00,
500114,TITAN       ,A ,Q,1451.00,1467.25,1448.00,1459.80,1461.25,1467.70,3054,42187,61405781.00,
500116,IDBI BANK L ,A ,Q,37.55,38.30,36.40,37.40,37.40,37.35,5656,2058338,77268569.00,
500117,DCW LTD.    ,B ,Q,27.50,28.15,27.00,27.95,27.95,26.60,730,277281,7719029.00,
500119,DHAMPUR SUGA,A ,Q,179.00,185.50,176.60,184.00,184.00,179.70,850,60466,10813172.00,
500120,DIAMINES&CHM,X ,Q,267.40,267.80,255.00,264.05,264.05,260.10,630,135781,34794195.00,
500123,ELANTAS     ,A ,Q,3320.00,3444.00,3313.05,3369.90,3370.00,3320.30,87,345,1161969.00,
500124,DR.REDDY'S  ,A ,Q,4288.00,4366.45,4271.90,4353.90,4348.10,4274.55,4880,49256,213595440.00,
500125,E.I.D.PAR   ,A ,Q,339.00,342.30,324.00,332.80,335.00,338.85,686,21695,7223316.00,
500126,PGHL        ,A ,Q,6500.00,6500.00,6342.35,6351.75,6351.80,6437.50,171,286,1823017.00,
500128,ELEC.CASTING,B ,Q,24.40,24.75,23.90,24.15,24.00,24.05,214,43923,1070320.00,
500133,ESAB INDIA  ,A ,Q,1928.40,1928.40,1845.00,1851.20,1846.00,1864.70,207,6066,11312406.00,
500135,EPL         ,A ,Q,210.45,214.60,210.30,213.50,213.30,210.45,544,15631,3329244.00,
500136,ESTER INDUS.,B ,Q,115.00,120.00,113.65,117.70,117.55,113.60,699,96561,11359873.00,
500144,FINOL. CABLE,A ,Q,371.00,375.00,366.00,367.60,367.60,370.35,691,13588,5033710.00,
500147,COCKERILL   ,X ,Q,845.00,849.00,793.10,842.50,825.25,837.70,39,598,500809.00,
500148,UFLEX LTD   ,A ,Q,391.00,401.20,388.60,393.50,394.60,390.65,1277,35638,14016286.00,
500150,FOSECO INDIA,B ,Q,1198.85,1199.60,1165.40,1174.10,1175.00,1190.90,87,1833,2146858.00,
500151,GOLDEN TOB  ,B ,Q,42.50,42.50,40.00,41.50,41.50,42.80,73,1657,68171.00,
500153,GANESH BENZO,X ,Q,65.30,67.75,63.00,65.60,65.50,65.30,244,72031,4648265.00,
500159,METROGLOBL  ,X ,Q,63.70,63.70,54.20,56.10,57.80,54.60,18,607,35605.00,
500160,GTL LTD.    ,B ,Q,5.74,6.20,5.74,6.00,6.00,6.00,1195,51701,308510.00,
500163,GODFREY PH  ,A ,Q,873.05,893.15,873.05,887.50,887.85,888.40,535,4787,4250475.00,
500164,GODREJ IND  ,A ,Q,511.00,524.20,503.75,521.10,521.10,517.25,1578,40133,20715117.00,
500165,KANSAI NERO ,A ,Q,542.00,550.00,533.60,543.10,547.10,531.35,434,6447,3496552.00,
500166,GOODRICKE   ,X ,Q,225.50,225.50,218.00,220.90,220.90,225.15,107,4894,1083037.00,
500168,GOODYEAR (I),A ,Q,933.00,934.95,918.65,920.80,921.50,921.85,395,2666,2468860.00,
500170,GTN INDUS   ,X ,Q,11.85,12.29,11.85,11.92,11.91,11.71,34,20663,253313.00,
500171,GHCL LTD    ,A ,Q,231.00,233.80,228.30,231.40,232.00,230.85,343,11226,2593230.00,
500173,GFLLIMITED  ,A ,Q,95.15,101.00,93.70,98.00,98.00,95.15,247,8117,777538.00,
500174,GUJ.LEASE   ,B ,Q,2.64,2.76,2.64,2.76,2.76,2.69,2,1001,2642.00,
500179,HCL INFOSYS ,B ,Q,9.05,9.31,8.99,9.04,9.06,9.08,168,66803,610321.00,
500180,HDFC BANK   ,A ,Q,1497.10,1497.10,1460.25,1469.30,1473.90,1497.10,7933,241211,355465306.00,
500182,HEROMOTOCO  ,A ,Q,3130.00,3141.55,3080.60,3092.80,3092.80,3119.40,2492,21013,65406822.00,
500183,HFCL        ,A ,Q,26.35,27.35,25.95,26.65,26.65,26.30,1555,579033,15481675.00,
500184,HSCL        ,A ,Q,42.55,43.90,41.50,43.15,43.15,42.55,3297,768814,33178169.00,
500185,HIND.CONSTN.,A ,Q,7.70,8.03,7.60,8.03,8.03,7.65,619,632480,5050638.00,
500186,HIND.OIL EXP,A ,Q,105.00,106.50,96.35,96.95,98.20,98.55,540,56280,5514397.00,
500187,HSIL        ,B ,Q,165.00,168.30,159.95,162.60,161.20,164.10,800,31139,5088833.00,
500188,HINDUS.ZI   ,A ,Q,285.00,289.40,277.40,278.25,278.25,283.50,3342,106750,30165958.00,
500189,NXTDIGITAL  ,B ,Q,470.00,497.50,470.00,482.20,481.05,468.90,145,2560,1254001.00,
500191,HMT LTD.    ,Z ,Q,33.50,34.90,33.00,34.35,33.70,33.25,104,13542,456994.00,
500192,PRAG BOSIMI ,XT,Q,1.53,1.60,1.53,1.60,1.60,1.53,12,3611,5629.00,
500193,HLVLTD      ,B ,Q,6.19,6.26,5.95,6.07,6.06,6.21,254,85005,515266.00,
500199,I.G.PETRO   ,B ,Q,436.40,458.35,431.35,447.80,446.00,440.55,424,5946,2667982.00,
500201,IND.GLYCOLS ,A ,Q,446.50,472.55,437.15,470.55,470.55,437.35,1276,35646,16427960.00,
500202,IND.LEAS.DEV,X ,Q,12.19,12.19,11.03,11.03,11.03,11.61,3,102,1126.00,
500207,INDO RAMA   ,B ,Q,37.95,38.70,37.55,38.60,38.70,37.75,56,8076,310015.00,
500209,INFOSYS LTD ,A ,Q,1350.00,1376.00,1335.85,1370.50,1370.50,1345.35,10574,208736,282880261.00,
500210,INGERSOLL   ,A ,Q,690.00,700.00,685.50,698.45,700.00,689.05,222,1719,1191714.00,
500211,INSILCO LTD.,X ,Q,6.84,7.00,6.80,6.83,6.85,7.00,48,11937,81946.00,
500212,INTEG.FIN.SE,XT,Q,30.40,30.40,30.35,30.40,30.40,29.50,3,5,151.00,
500213,INTER.TRAVEL,X ,Q,62.15,62.15,58.25,59.80,59.80,59.60,72,8808,523501.00,
500214,ION EXCHANGE,A ,Q,1377.25,1395.00,1350.00,1383.20,1370.00,1377.25,821,26682,36645331.00,
500215,AGRO TECH FO,A ,Q,807.05,818.00,803.80,813.25,815.00,809.85,459,1405,1141946.00,
500219,JAIN IRRIG  ,A ,Q,21.25,21.65,20.10,20.20,20.10,21.15,1169,436301,9013497.00,
500220,JASCH INDUST,X ,Q,57.00,57.90,55.20,56.80,56.80,56.95,23,1691,95889.00,
500223,JCT LTD     ,X ,Q,0.90,0.94,0.89,0.92,0.92,0.90,689,744254,688306.00,
500227,JINDAL POLYF,A ,Q,726.00,787.85,726.00,773.20,775.00,750.35,1618,29428,22720113.00,
500228,JSWSL       ,A ,Q,440.20,448.80,437.00,445.65,445.65,440.65,4546,292263,129428078.00,
500231,UMANG DAIR  ,B ,Q,61.40,62.20,59.00,61.00,62.20,59.55,57,3133,189022.00,
500233,KAJARIA CER.,A ,Q,925.00,944.00,901.00,908.15,909.00,933.85,1172,12075,11149138.00,
500234,KAKATIYA CEM,B ,Q,170.00,176.05,169.15,173.10,174.00,169.20,127,3392,589292.00,
500235,KALYANI STEL,A ,Q,298.35,307.00,292.80,303.95,305.00,293.90,233,3814,1150036.00,
500238,WHIRLPOOL   ,A ,Q,2357.90,2357.90,2278.10,2289.45,2292.00,2317.60,1024,4480,10319451.00,
500239,KG DENIM    ,X ,Q,29.50,30.45,29.00,29.70,30.45,29.75,51,6937,204304.00,
500240,KINETIC ENG.,XT,Q,42.55,43.70,41.55,42.00,42.00,41.70,35,8943,375657.00,
500241,KIRL.BROS.  ,B ,Q,202.65,212.00,201.05,211.65,211.65,200.20,539,13218,2763570.00,
500243,KIRL INDUS  ,B ,Q,1284.00,1319.85,1277.05,1295.05,1319.85,1272.15,45,217,280895.00,
500245,KIRL.FERROUS,B ,Q,159.80,160.00,154.10,157.05,154.85,156.65,548,21945,3453298.00,
500246,ENVAIN ELECT,XT,Q,33.50,33.50,33.50,33.50,33.50,33.75,1,3,100.00,
500247,KOTAK MAH.BK,A ,Q,1837.00,1849.50,1806.00,1824.05,1824.05,1831.60,3087,68700,125480303.00,
500248,KRIFILIND   ,XT,Q,3.50,3.50,3.49,3.49,3.49,3.48,3,3100,10849.00,
500249,KSB         ,A ,Q,805.00,808.45,788.90,792.75,791.90,813.95,460,2937,2341098.00,
500250,L.G.BALKRISH,A ,Q,295.05,311.15,295.05,304.25,306.30,305.30,267,3992,1223990.00,
500251,TRENT LTD.  ,A ,Q,807.75,817.00,791.00,798.85,804.00,797.50,805,20085,16079027.00,
500252,LAXMIMACH   ,A ,Q,6904.90,7064.90,6888.00,6963.85,6963.85,6928.45,322,788,5477406.00,
500253,LIC HOUS.FIN,A ,Q,416.55,423.55,411.00,414.60,414.60,416.55,3424,200043,83427670.00,
500257,LUPIN LTD.  ,A ,Q,1000.05,1019.20,1000.00,1015.65,1015.65,1005.45,3528,149994,151480893.00,
500259,LYKA LABS   ,T ,Q,25.00,25.20,24.50,24.85,24.50,24.80,39,6650,165925.00,
500260,RAMCOCEM    ,A ,Q,942.00,980.15,942.00,974.15,971.85,953.90,809,34388,33229046.00,
500264,MAFATLAL IND,X ,Q,91.05,94.00,91.00,91.70,91.50,91.00,29,16061,1463569.00,
500265,MAH.SEAMLESS,A ,Q,281.00,283.25,278.85,282.15,282.80,282.20,275,9854,2766966.00,
500266,MAH.SCOOTER ,A ,Q,3637.15,3685.00,3601.80,3634.00,3631.40,3640.35,117,264,964510.00,
500267,MAJESTIC AUT,X ,Q,108.00,108.75,103.10,106.80,106.75,106.35,33,1039,109001.00,
500268,MANALI PETRO,B ,Q,62.60,64.20,61.90,62.30,62.30,61.95,668,142596,8931153.00,
500271,MFSL        ,A ,Q,846.15,860.90,840.75,844.85,845.45,860.65,928,24463,20804425.00,
500277,MID INDIA IN,XT,Q,3.47,3.47,3.47,3.47,3.47,3.41,1,1000,3470.00,
500279,MIRC ELECT  ,T ,Q,13.45,13.83,12.75,13.81,13.82,13.18,198,209336,2847493.00,
500280,CENTURY ENKA,B ,Q,264.80,270.00,259.10,260.70,260.70,262.25,261,5917,1554960.00,
500284,LORDS CHLORO,X ,Q,31.25,31.25,29.85,30.05,30.05,31.25,5,101,3049.00,
500285,SPICEJET LTD,A ,Q,73.70,77.00,72.10,76.40,76.40,71.80,5220,1083855,81109857.00,
500288,MOREPEN LAB.,A ,Q,31.60,34.05,31.60,33.40,33.40,31.70,1563,457354,15145498.00,
500290,MRF LTD.    ,A ,Q,84000.00,85394.40,82406.95,83770.55,83781.50,84550.25,1042,1321,111193463.00,
500292,HEIDEL CEM  ,A ,Q,219.95,226.55,219.25,225.15,226.45,218.70,287,7254,1620306.00,
500294,NCC         ,A ,Q,84.75,84.80,81.55,83.90,83.90,84.15,2324,890661,73586000.00,
500295,VEDL        ,A ,Q,223.25,224.10,220.05,223.55,223.55,222.15,1791,397360,88198294.00,
500296,NAHAR SPG.  ,B ,Q,106.90,111.55,105.70,106.45,106.00,106.25,172,7318,798977.00,
500298,NAT.PEROXIDE,A ,Q,2166.00,2220.00,2165.00,2176.30,2176.30,2164.15,860,6907,15139559.00,
500300,GRASIM IND. ,A ,Q,1424.00,1428.20,1401.50,1414.75,1415.00,1412.15,2411,76781,108577023.00,
500302,PEL         ,A ,Q,1848.05,1919.00,1848.05,1895.55,1896.75,1887.95,2770,60903,115296531.00,
500304,NIIT LTD.   ,A ,Q,150.80,152.25,148.05,149.90,149.90,154.40,1955,66890,10039700.00,
500306,JAYKAY      ,XT,Q,33.70,33.70,33.70,33.70,33.70,33.05,40,28719,967830.00,
500307,NIRLON      ,A ,Q,270.05,276.95,265.00,270.20,270.20,273.20,56,7588,2055390.00,
500312,ONGC CORPN  ,A ,Q,110.65,111.20,108.60,109.65,109.65,110.35,4399,785830,86370757.00,
500313,OIL COUNTRY ,B ,Q,6.10,6.31,6.10,6.31,6.31,6.01,51,29218,183401.00,
500314,ORIENT HOTEL,B ,Q,24.45,24.55,22.00,23.25,23.40,23.45,117,10628,245772.00,
500317,OSWAL AGRO. ,B ,Q,10.31,11.10,10.31,10.69,10.72,10.56,143,46648,502905.00,
500319,INDIAN SUCRO,X ,Q,21.20,22.70,21.10,22.70,22.70,22.00,48,16963,372635.00,
500325,RELIANCE    ,A ,Q,2075.00,2075.00,2033.90,2061.85,2061.85,2081.90,15786,317137,650472950.00,
500327,PILITA      ,B ,Q,18.25,18.25,16.65,17.09,16.85,17.14,101,268036,4533034.00,
500329,PENTAMED.G  ,Z ,Q,0.25,0.27,0.25,0.25,0.26,0.26,80,104385,26944.00,
500330,RAYMOND     ,A ,Q,337.00,345.70,336.40,341.55,341.55,338.85,2516,132099,45156331.00,
500331,PIDILITE    ,A ,Q,1765.00,1783.45,1738.05,1761.95,1761.95,1752.15,3150,29715,52312428.00,
500333,PIX TRANS   ,X ,Q,328.95,338.90,322.10,323.90,324.00,326.10,175,12001,3947354.00,
500335,BIRLA CORPN.,A ,Q,798.00,838.00,791.00,833.75,834.05,789.60,705,6360,5219761.00,
500336,SURYA ROSHNI,A ,Q,375.00,395.00,361.65,390.15,390.15,364.40,1496,38840,14963548.00,
500337,PRIME SECUR.,T ,Q,43.00,43.05,43.00,43.00,43.00,43.15,5,405,17420.00,
500338,PRSMJOHNSN  ,A ,Q,114.40,121.00,113.85,118.15,118.15,114.85,344,30621,3605271.00,
500339,RAIN        ,A ,Q,147.00,151.40,145.60,148.20,147.35,146.45,998,116477,17317210.00,
500343,AMJLAND     ,B ,Q,23.30,24.05,23.05,23.40,23.45,23.15,17,364,8518.00,
500346,PUN.COMMUNI.,B ,Q,22.95,22.95,20.80,22.40,22.40,22.30,39,3507,73878.00,
500350,RSWM  LTD   ,B ,Q,197.00,201.90,186.20,195.05,193.75,197.65,115,1994,382124.00,
500354,RAJSH.SUGAR ,T ,Q,19.80,19.80,18.20,19.45,19.45,19.10,14,1259,24383.00,
500355,RALLIS INDIA,A ,Q,259.00,261.25,254.40,259.80,259.80,254.35,1171,40063,10300176.00,
500356,RAMANEWS    ,B ,Q,15.20,16.10,15.20,15.79,15.77,15.95,62,6022,95098.00,
500357,RAMA PAPER  ,XT,Q,15.20,15.20,15.00,15.00,15.00,15.20,6,551,8325.00,
500358,RAMA PETRO  ,XT,Q,3.81,3.81,3.81,3.81,3.81,3.88,2,94,358.00,
500360,RAPICUT CARB,X ,Q,23.95,25.00,22.85,25.00,25.00,24.60,44,6872,166671.00,
500365,WELSPLSOL   ,X ,Q,11.10,13.70,11.10,13.36,13.36,11.46,819,837872,11132533.00,
500366,ROLTA (I)   ,B ,Q,3.93,3.99,3.89,3.93,3.96,3.93,732,51667,202817.00,
500367,RUBFILA INT.,X ,Q,58.15,59.65,58.15,59.15,59.50,58.80,126,10698,630856.00,
500368,RUCHI SOYA  ,B ,Q,670.00,685.00,656.00,675.70,675.70,663.95,424,3030,2044330.00,
500370,SALORA INT. ,XT,Q,38.80,39.10,35.75,39.10,39.10,37.25,31,6865,267663.00,
500378,JINDAL SAW  ,A ,Q,75.95,76.95,74.40,75.60,75.60,75.15,477,69967,5272159.00,
500380,JK LAKSHMI  ,A ,Q,408.40,428.20,405.00,407.30,406.30,411.00,350,7698,3183347.00,
500387,SHREE CEMENT,A ,Q,27099.95,27199.00,26625.00,26956.30,26972.00,26952.00,429,858,23060460.00,
500388,SHREE KRISHN,XT,Q,15.15,15.15,15.15,15.15,15.15,15.15,4,90,1363.00,
500390,REL INFRA   ,A ,Q,33.40,36.20,32.35,36.20,36.20,32.95,1857,985239,35318268.00,
500399,STEELCO GUJ.,Z ,Q,1.71,1.80,1.71,1.75,1.71,1.80,18,12534,21718.00,
500400,TATA POWER  ,A ,Q,105.25,106.50,103.80,104.75,104.75,104.20,27796,6602868,694968924.00,
500402,SPMLINFRA   ,B ,Q,10.94,11.01,10.35,10.87,10.87,10.87,21,5083,54727.00,
500403,SUNDARAM FAS,A ,Q,753.00,755.00,712.00,748.70,754.00,745.50,1349,20201,14860233.00,
500404,SUNFLAG IRON,A ,Q,61.80,61.80,60.55,60.80,60.65,61.35,336,38595,2358996.00,
500405,SUPREME PET ,A ,Q,424.95,429.55,413.80,421.95,421.00,416.60,192,1633,688718.00,
500407,SWARAJ ENGIN,A ,Q,1325.95,1345.80,1309.60,1317.40,1317.40,1305.30,137,252,334660.00,
500408,TATA ELXSI  ,A ,Q,2778.00,2778.00,2701.55,2722.10,2722.10,2766.10,3345,29051,79327974.00,
500410,ACC LTD     ,A ,Q,1765.00,1872.00,1759.30,1859.35,1859.35,1751.40,6274,104824,192283132.00,
500411,THERMAX     ,A ,Q,1345.00,1359.10,1316.25,1352.15,1346.00,1354.95,563,2534,3400104.00,
500412,THIRUMALAI  ,A ,Q,95.80,96.55,93.10,93.95,93.95,93.85,854,80026,7556803.00,
500413,THOMAS COOK ,A ,Q,53.50,53.55,51.00,51.25,51.15,52.20,490,52012,2716498.00,
500414,TIMEX GROUP ,X ,Q,30.00,30.90,29.00,29.25,29.15,30.00,126,27231,803122.00,
500418,TOKYO PLAST ,B ,Q,69.80,70.20,69.80,70.00,70.00,69.50,11,140,9812.00,
500420,TORRENT PHAR,A ,Q,2418.80,2456.90,2394.60,2449.50,2449.50,2410.05,528,7270,17619553.00,
500422,TRANSCHEM   ,X ,Q,16.45,16.50,15.85,15.85,15.85,16.50,13,710,11420.00,
500425,AMBUJA CEME ,A ,Q,284.40,298.15,280.20,296.20,296.20,283.40,4423,468516,136846538.00,
500426,UTLINDS     ,XT,Q,13.00,13.46,12.50,13.02,13.40,12.82,15,2996,38698.00,
500429,UNIPHOS ENT.,B ,Q,83.50,84.00,82.75,82.95,82.95,83.20,77,5236,435520.00,
500439,VARD HOLDNG ,B ,Q,1850.00,1850.00,1813.00,1813.00,1813.00,1823.25,21,30,54915.00,
500440,HINDALCO    ,A ,Q,335.90,342.50,331.05,339.10,339.10,335.15,3688,574273,193088555.00,
500444,WEST COAS PA,A ,Q,241.20,252.70,241.00,249.65,249.65,243.60,915,28868,7207611.00,
500449,HIND.ORG.CHM,T ,Q,35.75,36.15,35.00,36.15,36.15,34.45,338,125427,4521883.00,
500456,PAS.ACRYLON ,X ,Q,15.99,15.99,15.02,15.20,15.20,15.32,91,24692,377264.00,
500458,KORE        ,XT,Q,2.39,2.45,2.35,2.36,2.36,2.34,10,1453,3520.00,
500459,PROCTER &GAM,A ,Q,12852.00,13160.00,12851.70,13027.45,13062.00,12911.60,141,246,3208526.00,
500460,MUKAND LTD. ,B ,Q,57.00,58.45,56.50,56.70,56.70,57.40,83,11042,634503.00,
500463,AGCNET      ,B ,Q,1044.05,1049.95,1015.10,1036.00,1049.80,1040.00,55,946,977546.00,
500464,UCAL FUEL   ,B ,Q,141.90,146.50,140.00,143.10,143.10,142.85,1019,33565,4810404.00,
500467,HARR.MALAYAL,B ,Q,145.95,151.90,139.35,142.05,142.05,142.85,662,33832,4952970.00,
500469,FEDERAL BANK,A ,Q,77.90,78.50,76.65,77.20,77.20,77.90,4415,1076027,83351229.00,
500470,TATA STEEL  ,A ,Q,732.00,745.50,724.80,743.50,743.50,733.00,13384,846495,626230386.00,
500472,SKF INDIA   ,A ,Q,2140.05,2190.00,2114.05,2178.20,2185.00,2145.10,341,1242,2665594.00,
500477,ASHOK LEYL. ,A ,Q,116.60,116.70,112.50,113.65,113.65,116.30,12061,1087202,124199799.00,
500480,CUMMINS (I) ,A ,Q,904.60,909.70,885.80,892.45,885.80,896.15,1210,46302,41556408.00,
500483,TATA COMM   ,A ,Q,1183.95,1194.50,1141.85,1156.65,1156.65,1175.45,2492,30948,36352398.00,
500488,ABBOTT (I)  ,A ,Q,14800.00,14800.00,14511.00,14654.40,14650.00,14769.65,190,362,5305078.00,
500490,BAJ HOLD INV,A ,Q,3408.00,3439.95,3382.15,3427.40,3434.00,3407.40,253,728,2485392.00,
500493,BHARAT FORGE,A ,Q,600.10,607.80,593.00,596.40,597.00,600.10,2287,57955,34764792.00,
500495,ESCORTS LTD.,A ,Q,1341.95,1375.45,1341.30,1362.00,1362.00,1341.95,2693,52659,71698636.00,
500500,HIND.MOTORS ,T ,Q,6.60,7.19,6.60,6.69,6.80,6.85,87,23965,163791.00,
500510,LARSEN & TOU,A ,Q,1395.00,1417.60,1392.00,1399.85,1399.85,1411.25,7939,128975,180729418.00,
500520,MAH & MAH   ,A ,Q,860.10,860.10,832.15,853.60,853.60,850.10,1882,88502,74892055.00,
500530,BOSCH LTD   ,A ,Q,14500.00,14549.90,14321.00,14356.70,14372.15,14534.75,471,987,14231104.00,
500540,PREMIER LTD ,T ,Q,2.44,2.68,2.44,2.67,2.67,2.56,46,63063,156408.00,
500547,BHARAT PET. ,A ,Q,440.00,441.95,434.30,439.35,439.35,433.05,12106,577191,253189605.00,
500550,SIEMENS LTD.,A ,Q,1850.00,1870.10,1819.65,1840.20,1842.00,1845.55,2759,40727,75071620.00,
500570,TATA MOTORS ,A ,Q,308.90,308.90,300.10,303.05,303.05,308.95,20678,2657465,807568471.00,
500575,VOLTAS LTD  ,A ,Q,985.25,1012.50,972.80,997.85,1003.80,980.25,2554,100688,100337961.00,
500620,GREAT EASTE ,A ,Q,303.55,308.75,301.60,305.20,305.20,301.25,372,11476,3507560.00,
500645,DEEPAK FERT.,A ,Q,235.00,243.40,233.25,236.85,236.85,235.50,1933,102210,24333342.00,
500650,EXCEL INDUST,A ,Q,857.55,860.35,838.50,852.25,850.60,853.50,413,2045,1745876.00,
500655,GARWARE POLY,X ,Q,722.00,737.70,695.00,718.60,724.80,721.90,326,18214,12977902.00,
